RSPB,County,Species,Mean 2020,Rank 2020,% Gardens 2020,Mean 2019,Rank 2019,% Gardens 2019,% Change,Rank Change,% change in % gardens recorded
SWSRO,Renfrewshire,Herring_gull,0.0,27,1.6,0.0,31,1.1,56.3,4,51.9
SWSRO,Renfrewshire,Fieldfare,0.0,28,1.0,0.0,54,0.0,Inf,26,Inf
SWSRO,Renfrewshire,Treecreeper,0.0,29,3.3,0.0,30,2.5,29.7,1,29.7
SWSRO,Renfrewshire,Goldcrest,0.0,30,3.0,0.0,34,1.4,64.1,4,105.1
SWSRO,Renfrewshire,Sparrowhawk,0.0,31,3.0,0.0,29,2.9,2.5,-2,2.5
SWSRO,Renfrewshire,Nuthatch,0.0,32,1.6,0.0,35,1.1,27.6,3,51.9
SWSRO,Renfrewshire,Yellowhammer,0.0,33,1.3,0.0,39,0.7,129.2,6,83.3
SWSRO,Renfrewshire,Reed_bunting,0.0,34,1.0,0.0,32,1.8,-34.7,-2,-45.1
SWSRO,Renfrewshire,Pheasant,0.0,35,1.3,0.0,28,1.1,-49.4,-7,21.5
SWSRO,Renfrewshire,Redwing,0.0,36,0.7,0.0,47,0.4,355.7,11,82.3
SWSRO,Renfrewshire,Grey_wagtail,0.0,37,1.3,0.0,41,0.4,264.6,4,264.6
SWSRO,Renfrewshire,Tree_sparrow,0.0,38,0.7,0.0,27,1.1,-75.1,-11,-39.0
SWSRO,Renfrewshire,Tawny_owl,0.0,39,0.7,0.0,74,0.0,Inf,35,Inf
SWSRO,Renfrewshire,Mistle_thrush,0.0,40,0.7,0.0,36,1.1,-54.6,-4,-39.5
SWSRO,Renfrewshire,Brambling,0.0,41,0.3,0.0,37,0.7,-69.5,-4,-54.3
SWSRO,Renfrewshire,Great_black_backed_gull,0.0,42,0.3,0.0,56,0.0,Inf,14,Inf
SWSRO,Renfrewshire,Grey_heron,0.0,43,0.3,0.0,40,0.7,-54.4,-3,-54.4
SWSRO,Renfrewshire,Jay,0.0,44,0.3,0.0,61,0.0,Inf,17,Inf
SWSRO,Renfrewshire,Pied_wagtail,0.0,45,0.3,0.0,44,0.4,-8.9,-1,-8.9
SWSRO,Renfrewshire,Waxwing,0.0,46,0.3,0.0,77,0.0,Inf,31,Inf
SWSRO,Renfrewshire,Barn_owl,0.0,47,0.0,0.0,48,0.0,NA,1,NA
SWSRO,Renfrewshire,Black_redstart,0.0,48,0.0,0.0,50,0.0,NA,2,NA
SWSRO,Renfrewshire,Blackcap,0.0,49,0.0,0.0,51,0.0,NA,2,NA
SWSRO,Renfrewshire,Buzzard,0.0,50,0.0,0.0,33,1.4,-100.0,-17,-100.0
SWSRO,Renfrewshire,Chiffchaff,0.0,51,0.0,0.0,52,0.0,NA,1,NA
SWSRO,Renfrewshire,Corn_bunting,0.0,52,0.0,0.0,53,0.0,NA,1,NA
SWSRO,Renfrewshire,Gadwall,0.0,53,0.0,0.0,55,0.0,NA,2,NA
SWSRO,Renfrewshire,Great_crested_grebe,0.0,54,0.0,0.0,57,0.0,NA,3,NA
SWSRO,Renfrewshire,Green_woodpecker,0.0,55,0.0,0.0,58,0.0,NA,3,NA
SWSRO,Renfrewshire,Grey_partridge,0.0,56,0.0,0.0,59,0.0,NA,3,NA
SWSRO,Renfrewshire,Hawfinch,0.0,57,0.0,0.0,80,0.0,NA,23,NA
SWSRO,Renfrewshire,Hooded_crow,0.0,58,0.0,0.0,60,0.0,NA,2,NA
SWSRO,Renfrewshire,Kestrel,0.0,59,0.0,0.0,42,0.4,-100.0,-17,-100.0
SWSRO,Renfrewshire,Lapwing,0.0,60,0.0,0.0,62,0.0,NA,2,NA
SWSRO,Renfrewshire,Lesser_black_backed_gull,0.0,61,0.0,0.0,63,0.0,NA,2,NA
SWSRO,Renfrewshire,Lesser_spotted_woodpecker,0.0,62,0.0,0.0,43,0.4,-100.0,-19,-100.0
SWSRO,Renfrewshire,Linnet,0.0,63,0.0,0.0,64,0.0,NA,1,NA
SWSRO,Renfrewshire,Little_owl,0.0,64,0.0,0.0,65,0.0,NA,1,NA
SWSRO,Renfrewshire,Mallard,0.0,65,0.0,0.1,25,1.4,-100.0,-40,-100.0
SWSRO,Renfrewshire,Marsh_tit,0.0,66,0.0,0.0,66,0.0,NA,0,NA
SWSRO,Renfrewshire,Meadow_pipit,0.0,67,0.0,0.0,67,0.0,NA,0,NA
SWSRO,Renfrewshire,Moorhen,0.0,68,0.0,0.0,68,0.0,NA,0,NA
SWSRO,Renfrewshire,Mute_swan,0.0,69,0.0,0.0,69,0.0,NA,0,NA
SWSRO,Renfrewshire,Raven,0.0,70,0.0,0.0,45,0.4,-100.0,-25,-100.0
SWSRO,Renfrewshire,Red_kite,0.0,71,0.0,0.0,70,0.0,NA,-1,NA
SWSRO,Renfrewshire,Red_legged_partridge,0.0,72,0.0,0.0,71,0.0,NA,-1,NA
SWSRO,Renfrewshire,Ring_necked_parakeet,0.0,73,0.0,0.0,72,0.0,NA,-1,NA
SWSRO,Renfrewshire,Skylark,0.0,74,0.0,0.0,73,0.0,NA,-1,NA
SWSRO,Renfrewshire,Stock_dove,0.0,75,0.0,0.0,38,0.7,-100.0,-37,-100.0
SWSRO,Renfrewshire,Teal,0.0,76,0.0,0.0,75,0.0,NA,-1,NA
SWSRO,Renfrewshire,Tufted_duck,0.0,77,0.0,0.0,76,0.0,NA,-1,NA
SWSRO,Renfrewshire,Wigeon,0.0,78,0.0,0.0,78,0.0,NA,0,NA
SWSRO,Renfrewshire,Willow_tit,0.0,79,0.0,0.0,79,0.0,NA,0,NA
Wales,"Rhondda, Cynon, Taff",House_sparrow,6.6,1,76.6,5.4,1,73.6,21.1,0,4.1
Wales,"Rhondda, Cynon, Taff",Blue_tit,2.7,2,71.4,2.5,3,66.6,5.4,1,7.3
Wales,"Rhondda, Cynon, Taff",Starling,2.6,3,36.6,3.1,2,33.7,-14.3,-1,8.8
Wales,"Rhondda, Cynon, Taff",Blackbird,2.2,4,87.3,2.2,4,86.9,0.6,0,0.5
Wales,"Rhondda, Cynon, Taff",Goldfinch,1.7,5,28.8,1.7,6,28.2,-2.1,1,2.2
Wales,"Rhondda, Cynon, Taff",Long_tailed_tit,1.5,6,28.0,1.4,10,30.1,8.5,4,-7.0
Wales,"Rhondda, Cynon, Taff",Magpie,1.5,7,60.8,1.4,9,59.5,7.8,2,2.0
Wales,"Rhondda, Cynon, Taff",Robin,1.5,8,87.2,1.5,7,84.9,-1.3,-1,2.7
Wales,"Rhondda, Cynon, Taff",Great_tit,1.5,9,53.2,1.8,5,57.2,-17.7,-4,-7.0
Wales,"Rhondda, Cynon, Taff",Jackdaw,1.3,10,30.9,1.4,11,34.0,-7.7,1,-9.1
Wales,"Rhondda, Cynon, Taff",Coal_tit,1.3,11,48.8,1.2,12,47.7,6.1,1,2.2
Wales,"Rhondda, Cynon, Taff",Chaffinch,1.2,12,36.2,1.4,8,36.2,-12.9,-4,0.0
Wales,"Rhondda, Cynon, Taff",Woodpigeon,1.0,13,49.7,1.0,13,44.9,0.7,0,10.8
Wales,"Rhondda, Cynon, Taff",Collared_dove,1.0,14,38.0,0.9,14,36.2,6.1,0,4.9
Wales,"Rhondda, Cynon, Taff",Carrion_crow,0.9,15,22.7,0.9,15,26.9,3.6,0,-15.8
Wales,"Rhondda, Cynon, Taff",Dunnock,0.8,16,38.4,0.8,16,37.8,5.6,0,1.5
Wales,"Rhondda, Cynon, Taff",Feral_pigeon,0.4,17,10.8,0.3,17,8.9,21.8,0,22.1
Wales,"Rhondda, Cynon, Taff",Wren,0.3,18,26.2,0.3,18,25.4,-2.0,0,3.2
Wales,"Rhondda, Cynon, Taff",Song_thrush,0.2,19,18.0,0.3,19,20.5,-11.5,0,-12.3
Wales,"Rhondda, Cynon, Taff",Greenfinch,0.2,20,10.4,0.3,20,11.3,-11.4,0,-7.7
Wales,"Rhondda, Cynon, Taff",Nuthatch,0.2,21,11.6,0.2,21,13.4,-14.8,0,-13.4
Wales,"Rhondda, Cynon, Taff",Bullfinch,0.1,22,6.7,0.2,22,7.3,-10.6,0,-8.2
Wales,"Rhondda, Cynon, Taff",Siskin,0.1,23,4.7,0.2,23,6.2,-23.2,0,-24.5
Wales,"Rhondda, Cynon, Taff",Great_spotted_woodpecker,0.1,24,5.7,0.1,24,8.7,-42.6,0,-34.3
Wales,"Rhondda, Cynon, Taff",Jay,0.1,25,3.7,0.1,25,4.7,-28.0,0,-20.6
Wales,"Rhondda, Cynon, Taff",Tree_sparrow,0.0,26,1.0,0.0,29,0.8,58.1,3,16.5
Wales,"Rhondda, Cynon, Taff",Blackcap,0.0,27,2.7,0.0,37,0.8,226.2,10,220.4
Wales,"Rhondda, Cynon, Taff",Mallard,0.0,28,0.2,0.0,66,0.0,Inf,38,Inf
Wales,"Rhondda, Cynon, Taff",Pied_wagtail,0.0,29,1.2,0.1,26,3.6,-69.8,-3,-65.7
Wales,"Rhondda, Cynon, Taff",Sparrowhawk,0.0,30,1.7,0.0,35,1.3,35.9,5,35.9
Wales,"Rhondda, Cynon, Taff",Herring_gull,0.0,31,0.2,0.0,27,1.1,-49.9,-4,-76.6
Wales,"Rhondda, Cynon, Taff",Grey_wagtail,0.0,32,1.0,0.0,41,0.6,17.4,9,56.5
Wales,"Rhondda, Cynon, Taff",Common_gull,0.0,33,0.5,0.0,28,1.3,-66.7,-5,-61.2
Wales,"Rhondda, Cynon, Taff",Grey_heron,0.0,34,1.0,0.0,34,1.5,-33.4,0,-33.4
Wales,"Rhondda, Cynon, Taff",Rook,0.0,35,0.7,0.0,36,0.4,-7.0,1,74.4
Wales,"Rhondda, Cynon, Taff",Treecreeper,0.0,36,0.7,0.0,33,1.9,-61.2,-3,-61.2
Wales,"Rhondda, Cynon, Taff",Fieldfare,0.0,37,0.2,0.0,56,0.0,Inf,19,Inf
Wales,"Rhondda, Cynon, Taff",Red_kite,0.0,38,0.2,0.0,46,0.4,74.8,8,-41.7
Wales,"Rhondda, Cynon, Taff",Lesser_spotted_woodpecker,0.0,39,0.5,0.0,43,0.4,16.0,4,16.0
Wales,"Rhondda, Cynon, Taff",Marsh_tit,0.0,40,0.2,0.0,44,0.2,16.5,4,16.5
Wales,"Rhondda, Cynon, Taff",Mistle_thrush,0.0,41,0.5,0.0,39,0.8,-42.0,-2,-42.0
Wales,"Rhondda, Cynon, Taff",Buzzard,0.0,42,0.2,0.0,30,1.5,-90.3,-12,-83.3
Wales,"Rhondda, Cynon, Taff",Goldcrest,0.0,43,0.2,0.0,38,0.6,-76.7,-5,-61.2
Wales,"Rhondda, Cynon, Taff",Green_woodpecker,0.0,44,0.2,0.0,40,0.8,-70.9,-4,-70.9
Wales,"Rhondda, Cynon, Taff",Moorhen,0.0,45,0.2,0.0,45,0.2,-41.7,0,16.5
Wales,"Rhondda, Cynon, Taff",Red_legged_partridge,0.0,46,0.2,0.0,70,0.0,Inf,24,Inf
Wales,"Rhondda, Cynon, Taff",Redwing,0.0,47,0.2,0.0,48,0.2,16.3,1,16.3
Wales,"Rhondda, Cynon, Taff",Barn_owl,0.0,48,0.0,0.0,52,0.0,NA,4,NA
Wales,"Rhondda, Cynon, Taff",Black_redstart,0.0,49,0.0,0.0,53,0.0,NA,4,NA
Wales,"Rhondda, Cynon, Taff",Brambling,0.0,50,0.0,0.0,54,0.0,NA,4,NA
Wales,"Rhondda, Cynon, Taff",Chiffchaff,0.0,51,0.0,0.0,49,0.2,-100.0,-2,-100.0
Wales,"Rhondda, Cynon, Taff",Corn_bunting,0.0,52,0.0,0.0,55,0.0,NA,3,NA
Wales,"Rhondda, Cynon, Taff",Gadwall,0.0,53,0.0,0.0,57,0.0,NA,4,NA
Wales,"Rhondda, Cynon, Taff",Great_black_backed_gull,0.0,54,0.0,0.0,58,0.0,NA,4,NA
Wales,"Rhondda, Cynon, Taff",Great_crested_grebe,0.0,55,0.0,0.0,59,0.0,NA,4,NA
Wales,"Rhondda, Cynon, Taff",Grey_partridge,0.0,56,0.0,0.0,60,0.0,NA,4,NA
Wales,"Rhondda, Cynon, Taff",Hawfinch,0.0,57,0.0,0.0,80,0.0,NA,23,NA
Wales,"Rhondda, Cynon, Taff",Hooded_crow,0.0,58,0.0,0.0,61,0.0,NA,3,NA
Wales,"Rhondda, Cynon, Taff",Kestrel,0.0,59,0.0,0.0,62,0.0,NA,3,NA
Wales,"Rhondda, Cynon, Taff",Lapwing,0.0,60,0.0,0.0,63,0.0,NA,3,NA
Wales,"Rhondda, Cynon, Taff",Lesser_black_backed_gull,0.0,61,0.0,0.0,47,0.2,-100.0,-14,-100.0
Wales,"Rhondda, Cynon, Taff",Linnet,0.0,62,0.0,0.0,64,0.0,NA,2,NA
Wales,"Rhondda, Cynon, Taff",Little_owl,0.0,63,0.0,0.0,65,0.0,NA,2,NA
Wales,"Rhondda, Cynon, Taff",Meadow_pipit,0.0,64,0.0,0.0,67,0.0,NA,3,NA
Wales,"Rhondda, Cynon, Taff",Mute_swan,0.0,65,0.0,0.0,68,0.0,NA,3,NA
Wales,"Rhondda, Cynon, Taff",Pheasant,0.0,66,0.0,0.0,42,0.6,-100.0,-24,-100.0
Wales,"Rhondda, Cynon, Taff",Raven,0.0,67,0.0,0.0,69,0.0,NA,2,NA
Wales,"Rhondda, Cynon, Taff",Redpoll,0.0,68,0.0,0.0,71,0.0,NA,3,NA
Wales,"Rhondda, Cynon, Taff",Reed_bunting,0.0,69,0.0,0.0,32,1.1,-100.0,-37,-100.0
Wales,"Rhondda, Cynon, Taff",Ring_necked_parakeet,0.0,70,0.0,0.0,72,0.0,NA,2,NA
Wales,"Rhondda, Cynon, Taff",Skylark,0.0,71,0.0,0.0,73,0.0,NA,2,NA
Wales,"Rhondda, Cynon, Taff",Stock_dove,0.0,72,0.0,0.0,74,0.0,NA,2,NA
Wales,"Rhondda, Cynon, Taff",Tawny_owl,0.0,73,0.0,0.0,50,0.2,-100.0,-23,-100.0
Wales,"Rhondda, Cynon, Taff",Teal,0.0,74,0.0,0.0,75,0.0,NA,1,NA
Wales,"Rhondda, Cynon, Taff",Tufted_duck,0.0,75,0.0,0.0,76,0.0,NA,1,NA
Wales,"Rhondda, Cynon, Taff",Waxwing,0.0,76,0.0,0.0,77,0.0,NA,1,NA
Wales,"Rhondda, Cynon, Taff",Wigeon,0.0,77,0.0,0.0,78,0.0,NA,1,NA
Wales,"Rhondda, Cynon, Taff",Willow_tit,0.0,78,0.0,0.0,51,0.2,-100.0,-27,-100.0
Wales,"Rhondda, Cynon, Taff",Yellowhammer,0.0,79,0.0,0.0,79,0.0,NA,0,NA
MRO,Rutland,House_sparrow,5.6,1,70.2,5.7,1,74.6,-1.8,0,-5.9
MRO,Rutland,Blue_tit,3.6,2,84.2,2.9,3,80.1,25.4,1,5.0
MRO,Rutland,Starling,2.8,3,37.0,3.1,2,49.1,-12.3,-1,-24.7
MRO,Rutland,Woodpigeon,2.6,4,80.8,2.3,5,80.5,13.6,1,0.3
MRO,Rutland,Blackbird,2.4,5,85.3,2.8,4,91.3,-12.8,-1,-6.6
MRO,Rutland,Great_tit,1.8,6,66.4,1.6,8,61.3,14.9,2,8.3
MRO,Rutland,Goldfinch,1.7,7,38.5,2.2,6,42.9,-23.4,-1,-10.2
MRO,Rutland,Long_tailed_tit,1.6,8,35.1,1.1,10,26.8,49.2,2,30.8
MRO,Rutland,Chaffinch,1.4,9,47.1,1.7,7,48.1,-16.0,-2,-1.9
MRO,Rutland,Robin,1.3,10,81.1,1.4,9,87.1,-8.7,-1,-6.9
MRO,Rutland,Dunnock,1.1,11,58.9,1.0,12,52.6,8.7,1,11.9
MRO,Rutland,Collared_dove,1.0,12,44.9,1.0,11,46.3,-4.5,-1,-3.1
MRO,Rutland,Jackdaw,0.9,13,24.4,0.8,13,24.5,6.7,0,-0.6
MRO,Rutland,Carrion_crow,0.7,14,21.5,0.5,17,22.7,36.6,3,-5.5
MRO,Rutland,Greenfinch,0.7,15,24.0,0.6,15,21.0,13.4,0,14.2
MRO,Rutland,Coal_tit,0.6,16,36.2,0.5,16,32.1,13.2,0,13.0
MRO,Rutland,Magpie,0.6,17,33.2,0.6,14,38.7,-2.8,-3,-14.1
MRO,Rutland,Wren,0.3,18,26.9,0.2,19,21.8,36.2,1,23.2
MRO,Rutland,Feral_pigeon,0.2,19,9.0,0.3,18,10.8,-30.3,-1,-17.0
MRO,Rutland,Great_spotted_woodpecker,0.1,20,6.5,0.0,28,3.3,124.1,8,95.9
MRO,Rutland,Pheasant,0.1,21,6.0,0.1,20,6.6,-45.6,-1,-9.6
MRO,Rutland,Song_thrush,0.1,22,5.5,0.1,22,9.4,-34.1,0,-42.0
MRO,Rutland,Tree_sparrow,0.1,23,2.0,0.1,21,3.8,-49.4,-2,-47.3
MRO,Rutland,Red_kite,0.1,24,4.0,0.1,25,4.2,-10.8,1,-6.2
MRO,Rutland,Sparrowhawk,0.0,25,4.0,0.0,32,3.3,21.1,7,21.1
MRO,Rutland,Marsh_tit,0.0,26,2.5,0.0,38,0.9,181.3,12,163.7
MRO,Rutland,Bullfinch,0.0,27,2.0,0.0,33,1.4,23.1,6,40.6
MRO,Rutland,Nuthatch,0.0,28,3.0,0.0,29,2.4,-7.7,1,26.6
MRO,Rutland,Stock_dove,0.0,29,1.5,0.0,36,1.4,5.5,7,5.5
MRO,Rutland,Moorhen,0.0,30,1.5,0.0,41,0.5,58.2,11,216.4
MRO,Rutland,Pied_wagtail,0.0,31,1.5,0.0,30,2.8,-60.4,-1,-47.3
MRO,Rutland,Reed_bunting,0.0,32,1.5,0.0,43,0.9,58.2,11,58.2
MRO,Rutland,Blackcap,0.0,33,0.5,0.0,27,3.3,-73.6,-6,-84.9
MRO,Rutland,Buzzard,0.0,34,1.0,0.0,45,0.5,110.9,11,110.9
MRO,Rutland,Goldcrest,0.0,35,1.0,0.0,37,1.9,-57.8,2,-47.3
MRO,Rutland,Herring_gull,0.0,36,0.5,0.0,61,0.0,Inf,25,Inf
MRO,Rutland,Jay,0.0,37,0.5,0.0,48,0.5,110.9,11,5.5
MRO,Rutland,Fieldfare,0.0,38,0.5,0.1,24,2.8,-92.9,-14,-82.3
MRO,Rutland,Rook,0.0,39,0.5,0.1,23,2.4,-94.4,-16,-78.8
MRO,Rutland,Green_woodpecker,0.0,40,0.5,0.0,46,0.5,5.5,6,5.5
MRO,Rutland,Mistle_thrush,0.0,41,0.5,0.0,39,0.9,-64.8,-2,-47.3
MRO,Rutland,Redpoll,0.0,42,0.5,0.0,42,0.9,-47.3,0,-47.3
MRO,Rutland,Treecreeper,0.0,43,0.5,0.0,51,0.5,5.5,8,5.5
MRO,Rutland,Willow_tit,0.0,44,0.5,0.0,44,0.5,5.0,0,5.0
MRO,Rutland,Barn_owl,0.0,45,0.0,0.0,52,0.0,NA,7,NA
MRO,Rutland,Black_redstart,0.0,46,0.0,0.0,53,0.0,NA,7,NA
MRO,Rutland,Brambling,0.0,47,0.0,0.0,40,0.9,-100.0,-7,-100.0
MRO,Rutland,Chiffchaff,0.0,48,0.0,0.0,54,0.0,NA,6,NA
MRO,Rutland,Common_gull,0.0,49,0.0,0.0,34,1.4,-100.0,-15,-100.0
MRO,Rutland,Corn_bunting,0.0,50,0.0,0.0,55,0.0,NA,5,NA
MRO,Rutland,Gadwall,0.0,51,0.0,0.0,56,0.0,NA,5,NA
MRO,Rutland,Great_black_backed_gull,0.0,52,0.0,0.0,57,0.0,NA,5,NA
MRO,Rutland,Great_crested_grebe,0.0,53,0.0,0.0,58,0.0,NA,5,NA
MRO,Rutland,Grey_heron,0.0,54,0.0,0.0,59,0.0,NA,5,NA
MRO,Rutland,Grey_partridge,0.0,55,0.0,0.0,60,0.0,NA,5,NA
MRO,Rutland,Grey_wagtail,0.0,56,0.0,0.0,47,0.5,-100.0,-9,-100.0
MRO,Rutland,Hawfinch,0.0,57,0.0,0.0,80,0.0,NA,23,NA
MRO,Rutland,Hooded_crow,0.0,58,0.0,0.0,62,0.0,NA,4,NA
MRO,Rutland,Kestrel,0.0,59,0.0,0.0,63,0.0,NA,4,NA
MRO,Rutland,Lapwing,0.0,60,0.0,0.0,64,0.0,NA,4,NA
MRO,Rutland,Lesser_black_backed_gull,0.0,61,0.0,0.0,65,0.0,NA,4,NA
MRO,Rutland,Lesser_spotted_woodpecker,0.0,62,0.0,0.0,49,0.5,-100.0,-13,-100.0
MRO,Rutland,Linnet,0.0,63,0.0,0.0,66,0.0,NA,3,NA
MRO,Rutland,Little_owl,0.0,64,0.0,0.0,67,0.0,NA,3,NA
MRO,Rutland,Mallard,0.0,65,0.0,0.0,68,0.0,NA,3,NA
MRO,Rutland,Meadow_pipit,0.0,66,0.0,0.0,69,0.0,NA,3,NA
MRO,Rutland,Mute_swan,0.0,67,0.0,0.0,70,0.0,NA,3,NA
MRO,Rutland,Raven,0.0,68,0.0,0.0,50,0.5,-100.0,-18,-100.0
MRO,Rutland,Red_legged_partridge,0.0,69,0.0,0.0,71,0.0,NA,2,NA
MRO,Rutland,Redwing,0.0,70,0.0,0.0,35,1.9,-100.0,-35,-100.0
MRO,Rutland,Ring_necked_parakeet,0.0,71,0.0,0.0,72,0.0,NA,1,NA
MRO,Rutland,Siskin,0.0,72,0.0,0.0,31,1.4,-100.0,-41,-100.0
MRO,Rutland,Skylark,0.0,73,0.0,0.0,73,0.0,NA,0,NA
MRO,Rutland,Tawny_owl,0.0,74,0.0,0.0,74,0.0,NA,0,NA
MRO,Rutland,Teal,0.0,75,0.0,0.0,75,0.0,NA,0,NA
MRO,Rutland,Tufted_duck,0.0,76,0.0,0.0,76,0.0,NA,0,NA
MRO,Rutland,Waxwing,0.0,77,0.0,0.0,77,0.0,NA,0,NA
MRO,Rutland,Wigeon,0.0,78,0.0,0.0,78,0.0,NA,0,NA
MRO,Rutland,Yellowhammer,0.0,79,0.0,0.0,79,0.0,NA,0,NA
SWSRO,Scottish Borders,House_sparrow,6.5,1,74.0,6.5,1,74.6,1.0,0,-0.7
SWSRO,Scottish Borders,Chaffinch,4.0,2,70.3,5.5,2,77.8,-27.1,0,-9.6
SWSRO,Scottish Borders,Blue_tit,3.3,3,84.3,3.8,3,86.6,-12.6,0,-2.6
SWSRO,Scottish Borders,Blackbird,2.6,4,87.6,2.8,4,88.2,-8.8,0,-0.8
SWSRO,Scottish Borders,Starling,2.4,5,32.7,2.4,5,34.1,-0.2,0,-4.0
SWSRO,Scottish Borders,Woodpigeon,1.9,6,64.8,2.1,7,67.6,-11.8,1,-4.1
SWSRO,Scottish Borders,Goldfinch,1.8,7,37.1,2.1,8,36.8,-11.5,1,0.7
SWSRO,Scottish Borders,Long_tailed_tit,1.6,8,27.9,1.4,10,25.4,16.4,2,9.7
SWSRO,Scottish Borders,Great_tit,1.6,9,60.7,2.2,6,70.9,-29.6,-3,-14.3
SWSRO,Scottish Borders,Robin,1.5,10,89.3,1.4,11,86.0,6.8,1,3.9
SWSRO,Scottish Borders,Coal_tit,1.3,11,54.5,1.8,9,63.3,-25.6,-2,-13.9
SWSRO,Scottish Borders,Dunnock,1.3,12,54.9,1.2,12,55.1,0.8,0,-0.4
SWSRO,Scottish Borders,Jackdaw,1.1,13,28.8,1.2,13,29.8,-10.6,0,-3.3
SWSRO,Scottish Borders,Carrion_crow,1.1,14,34.4,1.1,14,35.8,-0.8,0,-4.0
SWSRO,Scottish Borders,Collared_dove,0.8,15,32.5,0.8,15,30.6,-1.1,0,6.1
SWSRO,Scottish Borders,Feral_pigeon,0.7,16,15.5,0.5,17,10.2,45.1,1,51.8
SWSRO,Scottish Borders,Greenfinch,0.5,17,18.1,0.6,16,23.6,-23.9,-1,-23.3
SWSRO,Scottish Borders,Tree_sparrow,0.4,18,8.9,0.5,18,10.3,-4.6,0,-13.4
SWSRO,Scottish Borders,Siskin,0.3,19,11.8,0.3,19,11.3,13.8,0,4.8
SWSRO,Scottish Borders,Wren,0.3,20,25.6,0.3,22,20.1,18.2,2,27.7
SWSRO,Scottish Borders,Pheasant,0.3,21,13.0,0.3,20,12.5,5.6,-1,4.5
SWSRO,Scottish Borders,Nuthatch,0.2,22,18.4,0.3,21,20.5,-9.9,-1,-10.1
SWSRO,Scottish Borders,Great_spotted_woodpecker,0.2,23,14.7,0.2,23,17.5,-20.8,0,-15.8
SWSRO,Scottish Borders,Magpie,0.2,24,11.1,0.1,25,7.5,55.4,1,48.3
SWSRO,Scottish Borders,Rook,0.1,25,3.6,0.1,26,2.8,14.9,1,29.8
SWSRO,Scottish Borders,Bullfinch,0.1,26,5.3,0.1,27,5.5,12.6,1,-4.0
SWSRO,Scottish Borders,Song_thrush,0.1,27,7.9,0.1,28,8.1,-5.6,1,-2.3
SWSRO,Scottish Borders,Sparrowhawk,0.1,28,5.3,0.1,30,5.3,-1.3,2,-1.3
SWSRO,Scottish Borders,Buzzard,0.0,29,3.6,0.0,33,1.9,43.7,4,83.6
SWSRO,Scottish Borders,Treecreeper,0.0,30,4.5,0.1,31,5.0,-10.8,1,-10.8
SWSRO,Scottish Borders,Herring_gull,0.0,31,0.6,0.0,36,0.8,59.4,5,-23.5
SWSRO,Scottish Borders,Redpoll,0.0,32,1.6,0.0,45,0.5,280.1,13,216.8
SWSRO,Scottish Borders,Common_gull,0.0,33,0.8,0.0,41,0.6,118.7,8,19.6
SWSRO,Scottish Borders,Goldcrest,0.0,34,1.9,0.0,37,1.3,33.9,3,43.5
SWSRO,Scottish Borders,Mallard,0.0,35,0.6,0.0,34,0.6,-4.3,-1,-4.3
SWSRO,Scottish Borders,Jay,0.0,36,1.2,0.0,35,1.1,-12.4,-1,9.2
SWSRO,Scottish Borders,Yellowhammer,0.0,37,1.1,0.0,32,2.8,-64.7,-5,-60.7
SWSRO,Scottish Borders,Redwing,0.0,38,0.5,0.0,38,0.2,7.4,0,186.5
SWSRO,Scottish Borders,Moorhen,0.0,39,0.6,0.0,47,0.3,91.3,8,91.3
SWSRO,Scottish Borders,Brambling,0.0,40,0.8,0.2,24,10.3,-96.3,-16,-92.5
SWSRO,Scottish Borders,Fieldfare,0.0,41,0.5,0.1,29,1.1,-86.7,-12,-59.1
SWSRO,Scottish Borders,Grey_heron,0.0,42,0.6,0.0,43,0.8,-23.4,1,-23.4
SWSRO,Scottish Borders,Blackcap,0.0,43,0.6,0.0,44,0.5,-23.5,1,27.6
SWSRO,Scottish Borders,Kestrel,0.0,44,0.5,0.0,42,1.0,-52.1,-2,-52.1
SWSRO,Scottish Borders,Red_legged_partridge,0.0,45,0.2,0.0,53,0.2,91.9,8,-4.0
SWSRO,Scottish Borders,Lesser_spotted_woodpecker,0.0,46,0.3,0.0,46,0.5,-36.1,0,-36.1
SWSRO,Scottish Borders,Barn_owl,0.0,47,0.3,0.0,48,0.3,-4.5,1,-4.5
SWSRO,Scottish Borders,Reed_bunting,0.0,48,0.2,0.0,54,0.2,91.3,6,-4.3
SWSRO,Scottish Borders,Tawny_owl,0.0,49,0.3,0.0,49,0.3,-4.3,0,-4.3
SWSRO,Scottish Borders,Linnet,0.0,50,0.2,0.0,66,0.0,Inf,16,Inf
SWSRO,Scottish Borders,Chiffchaff,0.0,51,0.2,0.0,58,0.0,Inf,7,Inf
SWSRO,Scottish Borders,Hawfinch,0.0,52,0.2,0.0,80,0.0,Inf,28,Inf
SWSRO,Scottish Borders,Mistle_thrush,0.0,53,0.2,0.0,55,0.2,-4.3,2,-4.3
SWSRO,Scottish Borders,Pied_wagtail,0.0,54,0.2,0.0,40,0.8,-88.0,-14,-80.9
SWSRO,Scottish Borders,Black_redstart,0.0,55,0.0,0.0,57,0.0,NA,2,NA
SWSRO,Scottish Borders,Corn_bunting,0.0,56,0.0,0.0,59,0.0,NA,3,NA
SWSRO,Scottish Borders,Gadwall,0.0,57,0.0,0.0,60,0.0,NA,3,NA
